731;8592;Dáka;10
732;7211;Dalmand;18
733;3780;Damak;6
734;3978;Dámóc;6
735;2735;Dánszentmiklós;8
736;2118;Dány;8
737;9917;Daraboshegy;9
738;7988;Darány;17
739;4737;Darnó;11
740;9232;Darnózseli;7
741;2423;Daruszentmiklós;2
742;4144;Darvas;20
743;6524;Dávod;13
744;2694;Debercsény;19
745;4078;Debrecen;20
746;4033;Debrecen;20
747;4027;Debrecen;20
748;4028;Debrecen;20
749;4030;Debrecen;20
750;4032;Debrecen;20
751;4031;Debrecen;20
752;4024;Debrecen;20
753;4002;Debrecen;20
754;4029;Debrecen;20
755;4225;Debrecen;20
756;4025;Debrecen;20
757;4063;Debrecen;20
758;4034;Debrecen;20
759;4026;Debrecen;20
760;4079;Debrecen;20
761;4042;Debrecen;20
762;3825;Debréte;6
763;7144;Decs;18
764;3643;Dédestapolcsány;6
765;8135;Dég;2
766;2649;Dejtár;19
767;2337;Délegyháza;8
768;4516;Demecser;11
769;3395;Demjén;5
770;7915;Dencsháza;4
771;9365;Dénesfa;7
772;4130;Derecske;20
773;6621;Derekegyház;14
774;6772;Deszk;14
775;3834;Detek;6
776;3275;Detk;5
777;5510;Dévaványa;16
778;8460;Devecser;10
779;7683;Dinnyeberki;4
780;7072;Diósberény;18
781;2049;Diósd;8
782;2643;Diósjenő;19
783;8764;Dióskál;15
784;7817;Diósviszló;4
785;8482;Doba;10
786;5624;Doboz;16
787;8874;Dobri;15
788;8989;Dobronhegy;15
789;6766;Dóc;14
790;3627;Domaháza;6
791;6781;Domaszék;14
792;5836;Dombegyház;16
793;5745;Dombiratos;16
794;7200;Dombóvár;18
795;4492;Dombrád;11
796;2182;Domony;8
797;3263;Domoszló;5
798;3374;Dormánd;5
799;2510;Dorog;12
800;3153;Dorogháza;19
801;9791;Dozmat;9
802;9914;Döbörhegy;9
803;8357;Döbröce;15
804;7228;Döbrököz;18
805;8597;Döbrönte;10
806;4495;Döge;11
807;2027;Dömös;12
808;2344;Dömsöd;8
809;9147;Dör;7
810;8244;Dörgicse;10
811;9913;Döröske;9
812;8799;Dötk;15
813;3721;Dövény;6
814;6342;Drágszél;13
815;7849;Drávacsehi;4
816;7846;Drávacsepely;4
817;7967;Drávafok;4
818;7977;Drávagárdony;17
819;7960;Drávaiványi;4
820;7967;Drávakeresztúr;4
821;7850;Drávapalkonya;4
822;7843;Drávapiski;4
823;7851;Drávaszabolcs;4
824;7847;Drávaszerdahely;4
825;7960;Drávasztára;4
826;7979;Drávatamási;17
827;2646;Drégelypalánk;19
828;3635;Dubicsány;6
829;8416;Dudar;10
830;9556;Duka;9
831;2545;Dunaalmás;12
832;2023;Dunabogdány;8
833;6323;Dunaegyháza;13
834;6513;Dunafalva;13
835;7020;Dunaföldvár;18
836;2330;Dunaharaszti;8
837;2120;Dunakeszi;8
838;9225;Dunakiliti;7
839;6328;Dunapataj;13
840;9235;Dunaremete;7
841;9174;Dunaszeg;7
842;7712;Dunaszekcső;4
843;6333;Dunaszentbenedek;13
844;7135;Dunaszentgyörgy;18
845;2897;Dunaszentmiklós;12
846;9175;Dunaszentpál;7
847;9226;Dunasziget;7
848;6325;Dunatetétlen;13
849;2400;Dunaújváros;2
850;2407;Dunaújváros, Pálhalma;NEMTALÁLTAMSEMMIT
851;2336;Dunavarsány;8
852;6087;Dunavecse;13
853;6353;Dusnok;13
854;7224;Dúzs;18
855;9451;Ebergőc;7
856;4211;Ebes;20
857;9083;Écs;7
858;3013;Ecséd;5
859;3053;Ecseg;19
860;5515;Ecsegfalva;16
861;7457;Ecseny;17
862;2233;Ecser;8
863;7443;Edde;17
864;3780;Edelény;6
865;3783;Edelény, Finke;NEMTALÁLTAMSEMMIT
866;9343;Edve;7
867;3300;Eger;5
868;7763;Egerág;4
869;8497;Egeralja;10
870;8765;Egeraracsa;15
871;3321;Egerbakta;5
872;3337;Egerbocs;5
873;3341;Egercsehi;5
874;3379;Egerfarmos;5
875;3461;Egerlövő;6
876;3394;Egerszalók;5
877;3328;Egerszólát;5
878;3757;Égerszög;6
879;8913;Egervár;15
880;9684;Egervölgy;9
881;9314;Egyed;7
882;4067;Egyek, Telekháza;NEMTALÁLTAMSEMMIT
883;4069;Egyek;20
884;3043;Egyházasdengeleg;19
885;9473;Egyházasfalu;7
886;3185;Egyházasgerge;19
887;7824;Egyházasharaszti;4
888;9554;Egyházashetye;9
889;9781;Egyházashollós;9
890;8523;Egyházaskesző;10
891;7347;Egyházaskozár;4
892;9783;Egyházasrádóc;9
893;5742;Elek;16
894;7744;Ellend;4
895;2424;Előszállás;2
896;3432;Emőd;6
897;3860;Encs;6
898;4374;Encsencs;11
899;3165;Endrefalva;19
900;7973;Endrőc;4
901;9143;Enese;7
902;8130;Enying;2
903;8131;Enying, Balatonbozsok;NEMTALÁLTAMSEMMIT
904;6624;Eperjes;14
905;4646;Eperjeske;11
906;8413;Eplény;10
907;2526;Epöl;12
908;2451;Ercsi;2
909;2453;Ercsi, Sinatelep;NEMTALÁLTAMSEMMIT
910;2030;Érd;8
911;3932;Erdőbénye;6
912;3935;Erdőhorváti;6
913;2113;Erdőkertes;8
914;3252;Erdőkövesd;5
915;2176;Erdőkürt;19
916;7735;Erdősmárok;4
917;7723;Erdősmecske;4
918;2177;Erdőtarcsa;19
919;3358;Erdőtelek;5
920;3295;Erk;5
921;4245;Érpatak;11
922;6347;Érsekcsanád;13
923;6348;Érsekhalma;13
924;2659;Érsekvadkert;19
925;7093;Értény;18
926;7661;Erzsébet;4
927;4124;Esztár;20
928;8882;Eszteregnye;15
929;8742;Esztergályhorváti;15
930;2500;Esztergom;12
931;2508;Esztergom, Pilisszentlélek;NEMTALÁLTAMSEMMIT
932;2509;Esztergom, Kertváros;NEMTALÁLTAMSEMMIT
933;2947;Ete;12
934;3136;Etes;19
935;2091;Etyek;2
936;4354;Fábiánháza;11
937;6625;Fábiánsebestyén;14
938;7136;Fácánkert;18
939;7133;Fadd;18
940;3865;Fáj;6
941;6352;Fajsz;13
942;3855;Fancsal;6
943;9321;Farád;7
944;8582;Farkasgyepű;10
945;3608;Farkaslyuk;6
946;2765;Farmos;8
947;7732;Fazekasboda;4
948;3255;Fedémes;5
949;5213;Fegyvernek, Szapárfalu;NEMTALÁLTAMSEMMIT
950;5231;Fegyvernek;3
951;4900;Fehérgyarmat;11
952;9163;Fehértó;7
953;8052;Fehérvárcsurgó;2
954;7724;Feked;4
955;9211;Feketeerdő;7
956;8086;Felcsút;2
957;3352;Feldebrő;5
958;6645;Felgyő;14
959;9122;Felpéc;7
960;3985;Felsőberecki;6
961;9794;Felsőcsatár;9
962;3847;Felsődobsza;6
963;7370;Felsőegerszeg;4
964;3837;Felsőgagy;6
965;9934;Felsőjánosfa;9
966;3722;Felsőkelecsény;6
967;6055;Felsőlajos;13
968;9918;Felsőmarác;9
969;7456;Felsőmocsolád;17
970;7175;Felsőnána;18
971;3721;Felsőnyárád;6
972;7099;Felsőnyék;18
973;8227;Felsőörs;10
974;8395;Felsőpáhok;15
975;2363;Felsőpakony;8
976;2611;Felsőpetény;19
977;8767;Felsőrajk;15
978;3989;Felsőregmec;6
979;8973;Felsőszenterzsébet;15
980;6447;Felsőszentiván;13
981;7968;Felsőszentmárton;4
982;9985;Felsőszölnök;9
983;3324;Felsőtárkány;5
984;3735;Felsőtelekes;6
985;3067;Felsőtold;19
986;3814;Felsővadász;6
987;3561;Felsőzsolca;6
988;4621;Fényeslitke;11
989;8432;Fenyőfő;7
990;6774;Ferencszállás;14
991;9493;Fertőboz;7
992;9431;Fertőd;7
993;9433;Fertőd, Tőzeggyármajor;NEMTALÁLTAMSEMMIT
994;9442;Fertőendréd;7
995;9492;Fertőhomok;7
996;9421;Fertőrákos;7
997;9444;Fertőszentmiklós;7
998;9436;Fertőszéplak;7
999;7282;Fiad;17
1000;3994;Filkeháza;6
1001;8835;Fityeház;15
1002;6331;Foktő;13
1003;4095;Folyás;20
1004;7271;Fonó;17
1005;3893;Fony;6
1006;8640;Fonyód;17
1007;6793;Forráskút;14
1008;3849;Forró;6
1009;2151;Fót;8
1010;6922;Földeák;14
1011;4177;Földes;20
1012;8732;Főnyed;17
1013;3864;Fulókércs;6
1014;4141;Furta;20
1015;8157;Füle;2
1016;4964;Fülesd;11
1017;4266;Fülöp;20
1018;6042;Fülöpháza;13
1019;6116;Fülöpjakab;13
1020;6085;Fülöpszállás;13
1021;4754;Fülpösdaróc;11
1022;7087;Fürged;18
1023;3996;Füzér;6
1024;3994;Füzérkajata;6
1025;3997;Füzérkomlós;6
1026;3993;Füzérradvány;6
1027;3390;Füzesabony;5
1028;5525;Füzesgyarmat;16
1029;8777;Fűzvölgy;15
1030;4122;Gáborján;20
1031;8969;Gáborjánháza;15
1032;4972;Gacsály;11
1033;7276;Gadács;17
1034;8716;Gadány;17
1035;3815;Gadna;6
1036;5932;Gádoros;16
1037;3837;Gagyapáti;6
1038;3817;Gagybátor;6
1039;3816;Gagyvendégi;6
1040;8754;Galambok;15
1041;2686;Galgaguta;19
1042;2681;Galgagyörk;8
1043;2193;Galgahévíz;8
1044;2183;Galgamácsa;8
1045;7473;Gálosfa;17
1046;3752;Galvács;6
1047;8685;Gamás;17
1048;8597;Ganna;10
1049;8082;Gánt;2
1050;6522;Gara;13
1051;3067;Garáb;19
1052;8747;Garabonc;15
1053;3873;Garadna;6
1054;4976;Garbolc;11
1055;2483;Gárdony;2
1056;2484;Gárdony, Agárd;NEMTALÁLTAMSEMMIT
1057;2485;Gárdony, Dinnyés;NEMTALÁLTAMSEMMIT
1058;7812;Garé;4
1059;9952;Gasztony;9
1060;6111;Gátér;13
1061;4471;Gávavencsellő, Gáva;NEMTALÁLTAMSEMMIT
1062;4472;Gávavencsellő, Vencsellő;NEMTALÁLTAMSEMMIT
1063;4754;Géberjén;11
1064;8543;Gecse;10
1065;6334;Géderlak;13
1066;4517;Gégény;11
1067;3444;Gelej;6
1068;4935;Gelénes;11
1069;8981;Gellénháza;15
1070;8774;Gelse;15
1071;8774;Gelsesziget;15
1072;4567;Gemzse;11
1073;9721;Gencsapáti;9
1074;9672;Gérce;9
1075;7951;Gerde;4
1076;5925;Gerendás;16
1077;7362;Gerényes;4
1078;7733;Geresdlak;4
1079;7134;Gerjen;18
1080;9813;Gersekarát;9
1081;5734;Geszt;16
1082;3715;Gesztely;6
1083;3923;Gesztely, Újharangod;NEMTALÁLTAMSEMMIT
1084;4232;Geszteréd;11
1085;8762;Gétye;15
1086;3854;Gibárt;6
1087;8435;Gic;10
1088;7527;Gige;17
1089;7954;Gilvánfa;4
1090;3578;Girincs;6
1091;8346;Gógánfa;10
1092;3906;Golop;6
1093;2217;Gomba;8
1094;8984;Gombosszeg;15
1095;9625;Gór;9
1096;7853;Gordisa;4
1097;8960;Gosztola;15
1098;2131;Göd, Alsógöd;NEMTALÁLTAMSEMMIT
1099;2132;Göd, Felsőgöd;NEMTALÁLTAMSEMMIT
1100;2100;Gödöllő;8
1101;7385;Gödre, Gödreszentmárton;NEMTALÁLTAMSEMMIT
1102;7386;Gödre, Gödrekeresztúr;NEMTALÁLTAMSEMMIT
1103;7272;Gölle;17
1104;3728;Gömörszőlős;6
1105;3895;Gönc;6
1106;3894;Göncruszka;6
1107;9071;Gönyű;7
1108;4075;Görbeháza;20
1109;7833;Görcsöny;4
1110;7728;Görcsönydoboka;4
1111;7553;Görgeteg;17
1112;8913;Gősfa;15
1113;7162;Grábóc;18
1114;4842;Gulács;11
1115;8951;Gutorfölde;15
1116;2360;Gyál;8
1117;9474;Gyalóka;7
1118;9774;Gyanógeregye;9
1119;9126;Gyarmat;7
1120;8851;Gyékényes;17
1121;8315;Gyenesdiás;15
1122;8473;Gyepükaján;10
1123;2821;Gyermely;12
1124;7668;Gyód;4
1125;5500;Gyomaendrőd, Gyoma;NEMTALÁLTAMSEMMIT
1126;5502;Gyomaendrőd, Endrőd;NEMTALÁLTAMSEMMIT
1127;9363;Gyóró;7
1128;9124;Gyömöre;7
1129;2230;Gyömrő;8
1130;7954;Gyöngyfa;4
1131;3200;Gyöngyös;5
1132;3221;Gyöngyös, Kékestető;NEMTALÁLTAMSEMMIT
1133;3232;Gyöngyös, Mátrafüred;NEMTALÁLTAMSEMMIT
1134;3233;Gyöngyös, Mátraháza;NEMTALÁLTAMSEMMIT
1135;9723;Gyöngyösfalu;9
1136;3212;Gyöngyöshalász;5
1137;7972;Gyöngyösmellék;4
1138;3211;Gyöngyösoroszi;5
1139;3035;Gyöngyöspata;5
1140;3231;Gyöngyössolymos;5
1141;3036;Gyöngyöstarján;5
1142;7064;Gyönk;18
1143;9012;Győr;7
1144;9025;Győr;7
1145;9026;Győr;7
1146;9011;Győr;7
1147;9024;Győr;7
1148;9027;Győr;7
1149;9023;Győr;7
1150;9022;Győr;7
1151;9028;Győr;7
1152;9021;Győr;7
1153;9030;Győr;7
1154;9029;Győr;7
1155;9019;Győr;7
1156;9093;Győrasszonyfa;7
1157;7352;Györe;18
1158;3954;Györgytarló;6
1159;7045;Györköny;18
1160;9173;Győrladamér;7
1161;4625;Győröcske;11
1162;9084;Győrság;7
1163;9161;Győrsövényház;7
1164;9121;Győrszemere;7
1165;4752;Győrtelek;11
1166;9081;Győrújbarát;7
1167;9171;Győrújfalu;7
1168;9821;Győrvár;9
1169;9172;Győrzámoly;7
1170;8692;Gyugy;17
1171;5700;Gyula;16
1172;5711;Gyula, Gyulavári;NEMTALÁLTAMSEMMIT
1173;4545;Gyulaháza;11
1174;7227;Gyulaj;18
1175;8286;Gyulakeszi;10
1176;2464;Gyúró;2
1177;4733;Gyügye;11
1178;4813;Gyüre;11
1179;8932;Gyűrűs;15
1180;8694;Hács;17
1181;8992;Hagyárosbörönd;15
1182;8771;Hahót;15
1183;4273;Hajdúbagos;20
1184;4074;Hajdúböszörmény, Nagypród;NEMTALÁLTAMSEMMIT
1185;4220;Hajdúböszörmény;20
1186;4224;Hajdúböszörmény, Bodaszőlő;NEMTALÁLTAMSEMMIT
1187;4086;Hajdúböszörmény, Hajdúvid;NEMTALÁLTAMSEMMIT
1188;4087;Hajdúdorog;20
1189;4242;Hajdúhadház;20
1190;4085;Hajdúnánás, Tedej;NEMTALÁLTAMSEMMIT
1191;4080;Hajdúnánás;20
1192;4251;Hajdúsámson;20
1193;4200;Hajdúszoboszló;20
1194;4212;Hajdúszovát;20
1195;7473;Hajmás;17
1196;8192;Hajmáskér;10
1197;6344;Hajós;13
1198;9814;Halastó;9
1199;9228;Halászi;7
1200;2314;Halásztelek;8
1201;8452;Halimba;10
1202;3842;Halmaj;6
1203;3273;Halmajugra;5
1204;9917;Halogy;9
1205;3795;Hangács;6
1206;3626;Hangony;6
1207;2434;Hantos;2
1208;9784;Harasztifalu;9
1209;7172;Harc;18
1210;9422;Harka;7
1211;6136;Harkakötöny;13
1212;7815;Harkány;4
1213;7585;Háromfa;17
1214;3936;Háromhuta;6
1215;3555;Harsány;6
1216;8442;Hárskút;10
1217;6326;Harta;13
1218;6327;Harta, Állampuszta;NEMTALÁLTAMSEMMIT
1219;7745;Hásságy;4
1220;3000;Hatvan;5
1221;9178;Hédervár;7
1222;7533;Hedrehely;17
1223;8296;Hegyesd;10
1224;9222;Hegyeshalom;7
1225;9631;Hegyfalu;9
1226;9915;Hegyháthodász;9
1227;7348;Hegyhátmaróc;4
1228;9915;Hegyhátsál;9
1229;9934;Hegyhátszentjakab;9
1230;9931;Hegyhátszentmárton;9
1231;9821;Hegyhátszentpéter;9
1232;9437;Hegykő;7
1233;8265;Hegymagas;10
1234;3786;Hegymeg;6
1235;7837;Hegyszentmárton;4
1236;3041;Héhalom;19
1237;3892;Hejce;6
1238;3593;Hejőbába;6
1239;3597;Hejőkeresztúr;6
1240;3588;Hejőkürt;6
1241;3594;Hejőpapi;6
1242;3595;Hejőszalonta;6
1243;7683;Helesfa;4
1244;6034;Helvécia;13
1245;4123;Hencida;20
1246;7532;Hencse;17
1247;2053;Herceghalom;8
1248;3958;Hercegkút;6
1249;6525;Hercegszántó;13
1250;3011;Heréd;5
1251;2832;Héreg;12
1252;2677;Herencsény;19
1253;8440;Herend;10
1254;7587;Heresznye;17
1255;4735;Hermánszeg;11
1256;2376;Hernád;8
1257;3853;Hernádbűd;6
1258;3887;Hernádcéce;6
1259;3563;Hernádkak;6
1260;3846;Hernádkércs;6
1261;3564;Hernádnémeti;6
1262;3874;Hernádpetri;6
1263;3852;Hernádszentandrás;6
1264;3875;Hernádszurdok;6
1265;3874;Hernádvécse;6
1266;8957;Hernyék;15
1267;3655;Hét;6
1268;4843;Hetefejércse;11
1269;7432;Hetes;17
1270;7681;Hetvehely;4
1271;8344;Hetyefő;10
1272;3360;Heves;5
1273;3322;Hevesaranyos;5
1274;3383;Hevesvezekény;5
1275;8380;Hévíz;15
1276;2192;Hévízgyörk;8
1277;7696;Hidas;4
1278;3876;Hidasnémeti;6
1279;8247;Hidegkút;10
1280;9491;Hidegség;7
1281;3768;Hidvégardó;6
1282;7735;Himesháza;4
1283;9362;Himod;7
1284;7838;Hirics;4
1285;7971;Hobol;4
1286;4334;Hodász;11
1287;6800;Hódmezővásárhely;14
1288;6805;Hódmezővásárhely, Kútvölgy;NEMTALÁLTAMSEMMIT
1289;6806;Hódmezővásárhely, Szikáncs;NEMTALÁLTAMSEMMIT
1290;8731;Hollád;17
1291;3999;Hollóháza;6
1292;3176;Hollókő;19
1293;8563;Homokbödöge;10
1294;8777;Homokkomárom;15
1295;6341;Homokmégy;13
1296;7537;Homokszentgyörgy;17
1297;7716;Homorúd;4
1298;3812;Homrogd;6
1299;2647;Hont;19
1300;2658;Horpács;19
1301;3014;Hort;5
1302;4071;Hortobágy;20
1303;7935;Horváthertelend;4
1304;9796;Horvátlövő;9
1305;9733;Horvátzsidány;9
1306;7694;Hosszúhetény;4
1307;4274;Hosszúpályi;20
1308;9676;Hosszúpereszteg;9
1309;8716;Hosszúvíz;17
1310;8777;Hosszúvölgy;15
1311;8475;Hosztót;10
1312;8991;Hottó;15
1313;7191;Hőgyész;18
1314;9361;Hövej;7
1315;2672;Hugyag;19
1316;5555;Hunya;16
1317;5063;Hunyadfalva;3
1318;7678;Husztót;4
1319;7935;Ibafa;4
1320;8984;Iborfia;15
1321;4484;Ibrány;11
1322;7275;Igal;17
1323;7015;Igar;2
1324;3459;Igrici;6
1325;8726;Iharos;17
1326;8725;Iharosberény;17
1327;9756;Ikervár;9
1328;2181;Iklad;8
1329;9634;Iklanberény;9
1330;8958;Iklódbördőce;15
1331;9141;Ikrény;7
1332;2674;Iliny;19
1333;4566;Ilk;11
1334;7775;Illocska;4
1335;3725;Imola;6
1336;6238;Imrehegy;13
1337;3851;Ináncs;6
1338;2365;Inárcs;8
1339;8724;Inke;17
1340;7847;Ipacsfa;4
1341;2631;Ipolydamásd;8
1342;2660;Ipolyszög;19
1343;3138;Ipolytarnóc;19
1344;2633;Ipolytölgyes;8
1345;2669;Ipolyvece;19
1346;7095;Iregszemcse;18
1347;3786;Irota;6
1348;2117;Isaszeg;8
1349;9941;Ispánk;9
1350;3253;Istenmezeje;5
1351;7987;Istvándi;17
1352;8043;Iszkaszentgyörgy;2
1353;8493;Iszkáz;10
1354;8045;Isztimér;2
1355;3248;Ivád;5
1356;9374;Iván;7
1357;7772;Ivánbattyán;4
1358;9931;Ivánc;9
1359;2454;Iváncsa;2
1360;7781;Ivándárda;4
1361;7353;Izmény;18
1362;6070;Izsák;13
1363;3741;Izsófalva;6
1364;7357;Jágónak;18
1365;9798;Ják;9
1366;6078;Jakabszállás;13
1367;9643;Jákfa;9
1368;3721;Jákfalva;6
1369;7525;Jákó;17
1370;4841;Jánd;11
1371;4741;Jánkmajtis;11
1372;6440;Jánoshalma;13
1373;9545;Jánosháza;9
1374;5143;Jánoshida;3
1375;9167;Jánossomorja, Hanságliget;NEMTALÁLTAMSEMMIT
1376;9242;Jánossomorja, Pusztasomorja;NEMTALÁLTAMSEMMIT
1377;9243;Jánossomorja, Újtanya;NEMTALÁLTAMSEMMIT
1378;9241;Jánossomorja, Mosonszentjános;NEMTALÁLTAMSEMMIT
1379;3664;Járdánháza;6
1380;4337;Jármi;11
1381;8424;Jásd;10
1382;5124;Jászágó;3
1383;5054;Jászalsószentgyörgy;3
1384;5130;Jászapáti;3
1385;5123;Jászárokszállás;3
1386;5100;Jászberény;3
1387;5152;Jászberény, Portelek;NEMTALÁLTAMSEMMIT
1388;5144;Jászboldogháza;3
1389;5122;Jászdózsa;3
1390;5111;Jászfelsőszentgyörgy;3
1391;5126;Jászfényszaru;3
1392;5135;Jászivány;3
1393;5121;Jászjákóhalma;3
1394;2746;Jászkarajenő;8
1395;5137;Jászkisér;3
1396;5055;Jászladány;3
1397;5136;Jászszentandrás;3
1398;6133;Jászszentlászló;13
1399;5141;Jásztelek;3
1400;4611;Jéke;11
1401;8146;Jenő;2
1402;9323;Jobaháza;7
1403;3063;Jobbágyi;19
1404;3758;Jósvafő;6
1405;7431;Juta;17
1406;4183;Kaba;20
1407;8773;Kacorlak;15
1408;3424;Kács;6
1409;7940;Kacsóta;4
1410;7530;Kadarkút;17
1411;9123;Kajárpéc;7
1412;2472;Kajászó;2
1413;7051;Kajdacs;18
1414;7122;Kakasd;18
1415;7958;Kákics;4
1416;2366;Kakucs;8
1417;3350;Kál;5
1418;7194;Kalaznó;18
1419;9673;Káld;9
1420;2175;Kálló;19
1421;8785;Kallósd;15
1422;4324;Kállósemjén;11
1423;7538;Kálmáncsa;17
1424;4434;Kálmánháza;11
1425;8988;Kálócfa;15
1426;6300;Kalocsa;13
1427;8124;Káloz;2
1428;9841;Kám;9
1429;8469;Kamond;10
1430;5673;Kamut;16
1431;3735;Kánó;6
1432;4335;Kántorjánosi;11
1433;3821;Kány;6
1434;8667;Kánya;17
1435;8956;Kányavár;15
1436;8294;Kapolcs;10
1437;3355;Kápolna;5
1438;2475;Kápolnásnyék;2
1439;8671;Kapoly;17
1440;7523;Kaposfő;17
1441;7473;Kaposgyarmat;17
1442;7261;Kaposhomok;17
1443;7258;Kaposkeresztúr;17
1444;7521;Kaposmérő;17
1445;7251;Kapospula;18
1446;7522;Kaposújlak;17
1447;7400;Kaposvár;17
1448;7451;Kaposvár, Kaposfüred;NEMTALÁLTAMSEMMIT
1449;7361;Kaposszekcső;18
1450;7476;Kaposszerdahely;17
1451;8471;Káptalanfa;10
1452;8283;Káptalantóti;10
1453;9330;Kapuvár;7
1454;9339;Kapuvár, Öntésmajor;NEMTALÁLTAMSEMMIT
1455;7285;Kára;17
1456;3281;Karácsond;5
1457;8676;Karád;17
1458;9547;Karakó;9
1459;8491;Karakószörcsök;10
1460;3181;Karancsalja;19
1461;3137;Karancsberény;19
1462;3183;Karancskeszi;19
1463;3182;Karancslapujtő;19
1464;3163;Karancsság;19
1465;7333;Kárász;4
1466;5300;Karcag;3
1467;3963;Karcsa;6
1468;5552;Kardos;16
1469;5945;Kardoskút;16
1470;8354;Karmacs;15
1471;9182;Károlyháza;7
1472;3962;Karos;6
1473;2173;Kartal;8
1474;7827;Kásád;4
1475;6211;Kaskantyú;13
1476;7977;Kastélyosdombó;17
1477;5948;Kaszaper;16
1478;7564;Kaszó;17
1479;7914;Katádfa;4
1480;9915;Katafa;9
1481;7661;Kátoly;4
1482;6455;Katymár;13
1483;2215;Káva;8
1484;8994;Kávás;15
1485;3147;Kazár, Mizserfa;NEMTALÁLTAMSEMMIT
1486;3127;Kazár;19
1487;3700;Kazincbarcika;6
1488;3831;Kázsmárk;6
1489;7274;Kazsok;17
1490;6237;Kecel;13
1491;2852;Kecskéd;12
1492;6000;Kecskemét;13
1493;6008;Kecskemét, Méntelek;NEMTALÁLTAMSEMMIT
1494;6044;Kecskemét, Hetényegyháza;NEMTALÁLTAMSEMMIT
1495;8784;Kehidakustány;15
1496;4515;Kék;11
1497;4494;Kékcse;11
1498;3899;Kéked;6
1499;7661;Kékesd;4
1500;8254;Kékkút;10
1501;6423;Kelebia;13
1502;9549;Keléd;9
1503;3728;Kelemér;6
1504;6444;Kéleshalom;13
1505;8714;Kelevíz;17
1506;4501;Kemecse;11
1507;2638;Kemence;8
1508;8931;Kemendollár;15
1509;8516;Kemeneshőgyész;10
1510;9553;Kemeneskápolna;9
1511;9522;Kemenesmagasi;9
1512;9511;Kemenesmihályfa;9
1513;9544;Kemenespálfa;9
1514;9517;Kemenessömjén;9
1515;9521;Kemenesszentmárton;9
1516;8518;Kemenesszentpéter;10
1517;8995;Keménfa;15
1518;7843;Kémes;4
1519;9923;Kemestaródfa;9
1520;7839;Kemse;4
1521;5331;Kenderes;3
1522;5349;Kenderes, Bánhalma;NEMTALÁLTAMSEMMIT
1523;9752;Kenéz;9
1524;3955;Kenézlő;6
1525;5083;Kengyel;3
1526;9514;Kenyeri;9
1527;9945;Kercaszomor;9
1528;7256;Kercseliget;17
1529;3396;Kerecsend;5
1530;8745;Kerecseny;15
1531;6041;Kerekegyháza;13
1532;3009;Kerekharaszt;5
1533;8618;Kereki;17
1534;2882;Kerékteleki;12
1535;2144;Kerepes;8
1536;2145;Kerepes, Szilasliget;NEMTALÁLTAMSEMMIT
1537;3821;Keresztéte;6
1538;8971;Kerkabarabás;15
1539;8973;Kerkafalva;15
1540;8973;Kerkakutas;15
1541;9944;Kerkáskápolna;9
1542;8874;Kerkaszentkirály;15
1543;8879;Kerkateskánd;15
1544;4912;Kérsemjén;11
1545;8492;Kerta;10
1546;5526;Kertészsziget;16
1547;2616;Keszeg;19
1548;3579;Kesznyéten;6
1549;7062;Keszőhidegkút;18
1550;8360;Keszthely;15
1551;2517;Kesztölc;12
1552;7668;Keszü;4
1553;2655;Kétbodony;19
1554;5741;Kétegyháza;16
1555;8713;Kéthely;17
1556;5411;Kétpó;3
1557;5674;Kétsoprony;16
1558;7975;Kétújfalu;4
1559;9982;Kétvölgy;9
1560;7174;Kéty;18
1561;5744;Kevermes;16
1562;8774;Kilimán;15
1563;9181;Kimle;7
1564;8044;Kincsesbánya;2
1565;3657;Királd;6
1566;7953;Királyegyháza;4
1567;6911;Királyhegyes;14
1568;8195;Királyszentistván;10
1569;8284;Kisapáti;10
1570;2428;Kisapostag;2
1571;4921;Kisar;11
1572;7523;Kisasszond;17
1573;7954;Kisasszonyfa;4
1574;9133;Kisbabot;7
1575;3046;Kisbágyon;19
1576;9062;Kisbajcs;7
1577;7542;Kisbajom;17
1578;7282;Kisbárapáti;17
1579;3075;Kisbárkány;19
1580;2870;Kisbér;12
1581;2879;Kisbér, Hánta;NEMTALÁLTAMSEMMIT
1582;8693;Kisberény;17
1583;8477;Kisberzseny;10
1584;7391;Kisbeszterce;4
1585;9234;Kisbodak;7
1586;8926;Kisbucsa;15
1587;7756;Kisbudmér;4
1588;3578;Kiscsécs;6
1589;8888;Kiscsehi;15
1590;8494;Kiscsősz;10
1591;7814;Kisdér;4
1592;7985;Kisdobsza;4
1593;5837;Kisdombegyház;16
1594;7159;Kisdorog;18
1595;2655;Kisecset;19
1596;9341;Kisfalud;7
1597;3256;Kisfüzes;5
1598;8356;Kisgörbő;15
1599;7279;Kisgyalán;17
1600;3556;Kisgyőr;6
1601;7391;Kishajmás;4
1602;7800;Kisharsány;4
1603;3161;Kishartyán;19
1604;7763;Kisherend;4
1605;4977;Kishódos;11
1606;3994;Kishuta;6
1607;2948;Kisigmánd;12
1608;7773;Kisjakabfalva;4
1609;7766;Kiskassa;4
1610;3843;Kiskinizs;6
1611;7524;Kiskorpád;17
1612;3384;Kisköre;5
1613;6200;Kiskőrös;13
1614;6100;Kiskunfélegyháza;13
1615;6400;Kiskunhalas;13
1616;2340;Kiskunlacháza;8
1617;6120;Kiskunmajsa;13
1618;8911;Kiskutas;15
1619;8156;Kisláng;2
1620;4325;Kisléta;11
